invoice_id,vendor_id,vendor_name,invoice_date,due_date,amount,item_count,payment_status,description,is_fraud,anomaly_reason
bb8e2a16,1104,Nguyen and Sons,2025-07-29,2025-08-20,4414.86,3,Paid,Software Subscription - urgent delivery,0,Normal
e29a867e,2099,Young-Johnson,2025-08-13,2025-09-02,4738.17,6,Paid,Keyboard - customer support included,0,Normal
0e4bcf55,1845,Crawford-Gonzales,2025-10-05,2025-10-30,3132.94,1,Unpaid,Coffee Machine - for office use,0,Normal
716ac25b,1953,Davis Ltd,2025-10-16,2025-11-12,3154.2,3,Paid,Stationery Set - for office use,0,Normal
b9fe3af0,2078,Velazquez-Gill,2025-09-13,2025-09-05,111.08,9,Unpaid,Consulting Services - bulk order,1,Due date earlier than invoice date
193f963a,1295,"Watkins, Duke and Park",2025-10-03,2025-10-31,4652.09,8,Paid,ConsultingServices - installation included,1,Suspicious text validation
45a0516d,1813,Simmons-Zhang,2025-05-24,2025-06-29,11377.7,7,Pending,Keyboard - installation included,1,Suspicious invoice amount
ebc7c954,1522,Lawson-Campbell,2025-08-24,2025-10-02,3589.27,7,Unpaid,USB Drive - bulk order,0,Normal
655b6877,2035,"Everett, Butler and Chan",2025-06-17,2025-07-11,2874.43,10,Pending,Router - quarterly maintenance,0,Normal
182a6fe2,1798,Johnson-Baxter,2025-08-24,2025-09-13,3869.75,9,Pending,Desk Chair - monthly supply,0,Normal
74c8de2f,1915,"Chase, Reynolds and Hanson",2025-04-26,2025-05-31,4681.03,5,Pending,Printer - customer support included,1,Duplicate invoice ID
b1f1e2a8,1807,"Hess, Newman and Scott",2025-05-31,2025-05-23,1943.03,7,Paid,Keyboard - quarterly maintenance,1,Due date earlier than invoice date
c855d680,1186,Hall-Ramirez,2025-07-31,2025-08-28,531.92,6,Paid,Laptop - urgent delivery,0,Normal
b41e0a63,1801,Koch-Stephens,2025-10-17,2025-11-28,4061.15,10,Paid,Coffee Machine - quarterly maintenance,0,Normal
6880c370,1433,Tyler and Sons,2025-08-29,2025-10-09,1549.98,4,Paid,Router - customer support included,0,Normal
08398966,1179,Thomas PLC,2025-09-19,2025-11-03,403.41,6,Pending,Pen Set - quarterly maintenance,1,Duplicate invoice ID
cf46ee3a,2041,"Adams, Owens and Petersen",2025-10-10,2025-11-13,4151.67,9,Paid,Monitor - monthly supply,0,Normal
bc6ebf93,1470,Scott and Sons,2025-08-19,2025-09-10,1469.53,4,Paid,Installation Service - urgent delivery,0,Normal
77b395c4,2046,Williams Group,2025-10-07,2025-11-09,1824.61,10,Unpaid,Consulting Services - bulk order,0,Normal
ffce9023,1099,Allen-Parks,2025-08-09,2025-08-02,2699.77,2,Paid,Installation Service - quarterly maintenance,1,Due date earlier than invoice date
be34ed60,1383,Ortiz-Barnett,2025-10-10,2025-11-05,3079.79,5,Paid,Keyboard - installation included,0,Normal
7413bcd0,1802,"Ross, Rodriguez and Jones",2025-06-23,2025-07-21,4353.67,5,Pending,Maintenance Service - quarterly maintenance,0,Normal
fb2dc15b,1425,"Robertson, Cowan and Briggs",2025-08-04,2025-09-11,501.84,4,Paid,Delivery Service - installation included,0,Normal
d403ef02,1013,"Cox, Nixon and Williams",2025-08-29,2025-09-22,279.92,5,Pending,Stationery Set - urgent delivery,0,Normal
72c7b2b5,1432,Vincent Group,2025-06-12,2025-06-30,977.24,7,Unpaid,Keyboard - monthly supply,1,Duplicate invoice ID
42ee7069,1908,Russell PLC,2025-06-22,2025-08-03,435.38,10,Pending,Keyboard - for office use,0,Normal
e2502727,1691,"Chavez, Peters and Petersen",2025-10-05,2025-10-30,3161.89,8,Pending,Pen Set - bulk order,0,Normal
099c16aa,1654,Willis-Greer,2025-08-22,2025-09-11,2271.93,3,Unpaid,USB Drive - customer support included,0,Normal
80203ec4,1626,Patel-Hicks,2025-05-25,2025-06-12,1489.3,7,Paid,Projector - for office use,0,Normal
fad338ce,1217,Clayton Ltd,2025-08-30,2025-10-09,4349.49,2,Unpaid,Delivery Service - monthly supply,0,Normal
b2037fda,1567,Parks-Baker,2025-09-03,2025-09-29,141.22,3,Pending,Keyboard - installation included,0,Normal
4dc0af4e,1169,"Pierce, Cole and Cruz",2025-06-18,2025-07-05,101.03,5,Paid,Keyboard - quarterly maintenance,0,Normal
622edf9d,1889,"Jackson, Johns and Barrera",2025-09-27,2025-10-27,884.43,9,Paid,Whiteboard - quarterly maintenance,0,Normal
c7596fac,1378,"Espinoza, Cantu and Scott",2025-06-10,2025-07-12,989.02,8,Unpaid,OfficeDesk - monthly supply,1,Suspicious text validation
348061fc,1944,Caldwell-Gill,2025-05-11,2025-06-08,4064.05,10,Paid,Installation Service - monthly supply,0,Normal
0af411ce,1476,Oliver Ltd,2025-09-22,2025-10-25,4910.81,9,Unpaid,Desk Chair - bulk order,0,Normal
9cc7d233,1435,Poole Group,2025-07-04,2025-08-10,4625.61,9,Paid,Pen Set - quarterly maintenance,1,Duplicate invoice ID
f41c7521,1941,Cooper-Coleman,2025-09-28,2025-11-03,2551.1,10,Pending,Projector - for office use,0,Normal
6c698db9,1134,Smith and Sons,2025-07-09,2025-08-22,2194.6,4,Paid,Laptop - for office use,1,Suspicious invoice amount
334fddc7,1692,"Bryan, Alvarado and Crawford",2025-06-02,2025-07-14,674.84,8,Pending,Consulting Services - customer support included,0,Normal
bb6eb7bd,1122,Johnson-Beard,2025-05-23,2025-07-05,4438.01,1,Paid,Desk Chair - quarterly maintenance,0,Normal
186fd6bf,1045,"Valdez, Graham and Phillips",2025-07-04,2025-08-09,1891.63,9,Pending,Projector - bulk order,0,Normal
2674b187,1157,Hall and Sons,2025-09-10,2025-10-08,1407.91,6,Pending,Printer- installation included,1,Suspicious text validation
c93c9872,1600,"Hernandez, Frost and Bautista",2025-10-13,2025-11-26,3671.17,6,Paid,Projector - installation included,0,Normal
55387eb9,1699,Miller and Sons,2025-07-18,2025-08-05,4130.61,2,Pending,Coffee Machine - quarterly maintenance,0,Normal
49779bcd,1635,"Rodriguez, Norton and Henry",2025-08-25,2025-09-29,3117.45,6,Pending,Laptop - urgent delivery,0,Normal
7fdd3ae9,1948,Perez-Price,2025-05-26,2025-06-12,3112.01,9,Pending,Printer - for office use,1,Duplicate invoice ID
6ad5abc1,1361,Gonzalez LLC,2025-09-19,2025-10-05,4526.9,3,Paid,Delivery Service - urgent delivery,0,Normal
2045d2a0,1172,Johnson-Williams,2025-09-18,2025-10-10,2690.72,1,Unpaid,Software Subscription - quarterly maintenance,1,Duplicate invoice ID
1cad0e40,1856,"Thomas, Weaver and Rhodes",2025-07-14,2025-07-12,1987.93,9,Unpaid,Delivery Service - quarterly maintenance,1,Due date earlier than invoice date
d6687024,1106,Bentley-Goodman,2025-07-25,2025-08-25,2550.06,7,Pending,SoftwareSubscription - installation included,1,Suspicious text validation
96e41732,1054,Sullivan-Griffin,2025-09-23,2025-10-25,2907.99,2,Unpaid,Router - bulk order,0,Normal
f6350124,1226,"Clark, Greene and Vazquez",2025-05-14,2025-06-10,2867.74,9,Paid,Delivery Service - bulk order,0,Normal
f469f29c,1451,Edwards Inc,2025-07-21,2025-08-12,3982.17,6,Pending,Coffee Machine - urgent delivery,0,Normal
4dba1677,1184,Smith-Sanders,2025-08-25,2025-09-29,2480.1,2,Paid,Delivery Service - quarterly maintenance,1,Suspicious invoice amount
29a155c6,1357,Bennett-Stevens,2025-05-11,2025-06-09,531.12,10,Unpaid,Projector - monthly supply,1,Duplicate invoice ID
437be685,1759,"Carlson, Davis and King",2025-09-13,2025-09-10,698.03,2,Pending,Stationery Set - quarterly maintenance,1,Due date earlier than invoice date
f9fc7f4b,1352,Williams-Lee,2025-08-31,2025-09-19,865.57,3,Pending,Keyboard - bulk order,0,Normal
85e4fa2d,1458,Hall-Brennan,2025-06-05,2025-06-03,282.06,10,Unpaid,Cleaning Service - urgent delivery,1,Due date earlier than invoice date
bff0397a,1826,Schroeder-Rogers,2025-10-22,2025-12-03,1331.76,2,Unpaid,Router - monthly supply,0,Normal
1ccd0ebc,1008,Odonnell Ltd,2025-05-04,2025-06-15,2654.07,8,Pending,Coffee Machine - monthly supply,0,Normal
340f4095,1150,"Olson, Smith and Lewis",2025-07-05,2025-08-07,387.36300000000006,4,Paid,Consulting Services - customer support included,1,Suspicious invoice amount
35fa45c6,1484,Roberts Ltd,2025-06-22,2025-08-02,5011.5,8,Unpaid,Router - customer support included,1,Suspicious invoice amount
e6f0713b,1634,"Burns, Decker and Bray",2025-05-17,2025-06-29,1784.93,10,Paid,Consulting Services - quarterly maintenance,0,Normal
7a5d27f0,1025,Rivera-Hood,2025-10-16,2025-11-11,3646.69,8,Pending,PenSet - monthly supply,1,Suspicious text validation
7d6bcbae,1463,Johnson-Smith,2025-05-08,2025-05-29,1982.99,2,Pending,Monitor - quarterly maintenance,0,Normal
47631678,1978,Wright and Sons,2025-10-15,2025-11-17,725.1,10,Unpaid,Office Desk - quarterly maintenance,0,Normal
a331bc11,1971,Burnett-Daniels,2025-07-23,2025-08-11,4702.67,3,Paid,Mouse - customer support included,0,Normal
eb5b7cd7,1223,Aguilar PLC,2025-09-05,2025-09-22,3971.53,2,Unpaid,USB Drive - quarterly maintenance,0,Normal
573a742f,1782,"Taylor, Moore and Odonnell",2025-08-27,2025-10-02,3962.98,7,Unpaid,Notebook - urgent delivery,0,Normal
91d945bf,1768,"Bennett, Reyes and Osborne",2025-09-26,2025-11-10,4591.95,8,Paid,Cleaning Service - customer support included,0,Normal
60bb094b,1377,Mays LLC,2025-05-29,2025-06-29,2714.77,2,Paid,Printer - quarterly maintenance,0,Normal
37e286fe,1359,Hunter and Sons,2025-09-20,2025-11-02,4619.94,2,Paid,Laptop - installation included,0,Normal
f6b3111c,1997,"Marshall, Snyder and Santana",2025-05-31,2025-07-08,3572.83,2,Paid,Software Subscription - quarterly maintenance,0,Normal
522494ca,1274,Barnett-Davidson,2025-06-16,2025-07-30,4885.43,9,Paid,Laptop - customer support included,0,Normal
b639447e,1078,"Ortiz, Estrada and Velazquez",2025-04-27,2025-06-11,2099.34,1,Pending,Coffee Machine - urgent delivery,0,Normal
fc884fd4,1990,Cannon-Decker,2025-08-23,2025-09-16,4860.76,6,Paid,Desk Chair - monthly supply,0,Normal
710e19a3,1784,Davis-Ortega,2025-08-17,2025-09-17,1147.42,10,Pending,Monitor- bulk order,1,Suspicious text validation
71e99a53,1711,Collins-Thompson,2025-10-04,2025-10-19,7518.55,7,Unpaid,Cleaning Service - bulk order,1,Suspicious invoice amount
908db27d,1046,Rodgers and Sons,2025-09-17,2025-11-01,3496.64,3,Unpaid,Stationery Set - customer support included,0,Normal
cab27bae,1027,"Jones, Lutz and Ray",2025-05-31,2025-06-25,19462.7,7,Paid,Printer - urgent delivery,1,Suspicious invoice amount
92532e25,1023,"Smith, Mitchell and Bauer",2025-06-25,2025-08-09,1561.89,10,Paid,Mouse - monthly supply,0,Normal
db7245d8,1262,Goodman Inc,2025-08-17,2025-09-12,3624.13,1,Unpaid,Projector - monthly supply,0,Normal
c667b8a5,1598,Smith-Robinson,2025-05-04,2025-06-15,4633.9,5,Paid,Whiteboard - for office use,0,Normal
37e946c9,1955,Hall Ltd,2025-07-07,2025-07-28,3017.05,1,Unpaid,Printer - customer support included,0,Normal
50804ef9,1696,Vance LLC,2025-10-16,2025-11-29,43157.200000000004,7,Pending,Printer - quarterly maintenance,1,Suspicious invoice amount
f4845def,2041,Olson-Franco,2025-05-26,2025-06-13,183.66,9,Pending,Mouse - for office use,0,Normal
e18a826b,1044,Howe-Marks,2025-06-22,2025-07-31,4484.37,6,Unpaid,Consulting Services - installation included,1,Duplicate invoice ID
e28af4eb,1270,"Harvey, Hughes and Mcmahon",2025-07-31,2025-09-03,1472.98,1,Pending,Desk Chair - installation included,1,Duplicate invoice ID
f04303d1,1918,"Williams, Sanchez and Smith",2025-08-19,2025-08-13,4835.53,6,Pending,USB Drive - urgent delivery,1,Due date earlier than invoice date
1156bc20,1071,Martinez-Simpson,2025-08-15,2025-09-17,3985.0,2,Paid,Pen Set - monthly supply,0,Normal
28c76fd7,2065,"Miller, Johnson and Anderson",2025-10-09,2025-11-16,755.9,3,Pending,Installation Service - for office use,1,Duplicate invoice ID
0a3ef77e,1193,Clark Group,2025-06-01,2025-07-08,2188.85,2,Unpaid,Software Subscription - quarterly maintenance,1,Duplicate invoice ID
9fa65c9d,1724,Howell-Ramirez,2025-06-07,2025-07-14,2620.34,8,Paid,Router- monthly supply,1,Suspicious text validation
236af113,1184,"Evans, Briggs and Goodwin",2025-06-07,2025-07-06,3523.08,1,Pending,Desk Chair - installation included,1,Duplicate invoice ID
c0036963,2048,Jackson-Wilson,2025-09-30,2025-11-04,1816.7,9,Unpaid,Keyboard - monthly supply,0,Normal
3dbd0021,1713,Collins-Sullivan,2025-07-04,2025-08-11,1380.81,1,Unpaid,Mouse - installation included,0,Normal
922a566b,1128,"Rich, Collins and Ward",2025-08-05,2025-09-05,12597.4,6,Pending,Delivery Service - quarterly maintenance,1,Suspicious invoice amount
8f316a97,1931,"Reid, Smith and Kaiser",2025-09-01,2025-10-09,3577.96,2,Pending,Pen Set - quarterly maintenance,0,Normal
3d2011fc,1046,"Harris, Wiggins and Young",2025-06-20,2025-08-04,3226.39,5,Paid,Printer - installation included,0,Normal
06a7ce63,1741,Villarreal-Hanson,2025-07-13,2025-08-06,3704.14,2,Paid,USB Drive - installation included,0,Normal
4bad6aee,1799,Perry-Lee,2025-09-11,2025-09-30,1627.91,9,Paid,Keyboard - bulk order,1,Duplicate invoice ID
d2c1c09e,1832,West PLC,2025-10-10,2025-11-14,2880.68,5,Pending,Desk Chair - bulk order,0,Normal
fda88189,1573,"Padilla, Barnett and Price",2025-07-21,2025-09-02,2521.29,7,Paid,Pen Set - installation included,1,Duplicate invoice ID
0a37790f,1233,Meza-Davis,2025-10-06,2025-11-16,2398.5,10,Pending,Stationery Set - bulk order,0,Normal
d3b58a8b,1362,Cardenas-Lambert,2025-10-13,2025-11-26,4559.72,8,Paid,Notebook- bulk order,1,Suspicious text validation
af21230c,1373,Oconnor and Sons,2025-09-23,2025-10-12,1303.17,10,Pending,Notebook - for office use,0,Normal
bf934e0c,1767,George-Blackwell,2025-10-05,2025-11-11,4322.85,1,Paid,Desk Chair - urgent delivery,0,Normal
7eb260b8,1223,"Nash, Soto and Mcbride",2025-05-05,2025-06-16,254.47,4,Unpaid,Delivery Service - quarterly maintenance,0,Normal
ae497014,1435,Reyes-Hernandez,2025-05-30,2025-06-18,4743.18,8,Unpaid,Stationery Set - monthly supply,0,Normal
aee79b82,1944,Kirk Ltd,2025-10-11,2025-10-08,3324.18,8,Paid,Notebook - urgent delivery,1,Due date earlier than invoice date
dc64ce01,1945,"Gonzalez, Avery and Garcia",2025-07-04,2025-08-01,2448.49,9,Paid,Whiteboard - monthly supply,0,Normal
fbc788f9,1728,Smith-Cardenas,2025-08-09,2025-09-03,2132.36,2,Unpaid,Keyboard - bulk order,0,Normal
7188d0ad,1982,Juarez PLC,2025-06-09,2025-07-18,4037.41,2,Unpaid,Keyboard - monthly supply,0,Normal
313a5aad,1160,Young Ltd,2025-07-12,2025-07-30,2658.23,6,Pending,Keyboard - monthly supply,0,Normal
1ba9833c,1358,"Koch, Travis and Gardner",2025-05-18,2025-07-02,2784.9,10,Unpaid,Desk Chair - for office use,0,Normal
a6ec50a1,1800,"Villa, Smith and Watson",2025-06-29,2025-08-07,810.58,2,Unpaid,Laptop - urgent delivery,0,Normal
a7a50b9b,1566,Williams-Owens,2025-07-11,2025-07-27,1119.36,6,Paid,Projector - monthly supply,0,Normal
179852c6,1051,Bowman-Johnson,2025-06-07,2025-07-10,2516.25,9,Unpaid,Maintenance Service - bulk order,0,Normal
13a9c81f,1744,Perry Inc,2025-08-04,2025-09-14,5959.2,1,Pending,Notebook - urgent delivery,1,Suspicious invoice amount
79dd7c77,1189,Crosby Inc,2025-05-15,2025-06-29,1998.37,2,Paid,PenSet - customer support included,1,Suspicious text validation
60022276,1825,Jones-Mcdonald,2025-09-14,2025-10-11,2278.58,1,Pending,Coffee Machine - bulk order,0,Normal
3483ee48,1644,Lopez-Morris,2025-09-05,2025-09-28,2279.68,5,Paid,USB Drive - quarterly maintenance,0,Normal
fa414f65,1239,Bush-Higgins,2025-10-07,2025-10-22,2516.77,6,Pending,Maintenance Service - bulk order,0,Normal
dd32c063,2040,"Richardson, Martinez and Dunn",2025-08-07,2025-09-03,3037.62,5,Paid,Consulting Services - for office use,0,Normal
fbcac1ff,1235,Lynch-Hill,2025-10-16,2025-11-28,1226.52,10,Paid,Software Subscription - customer support included,0,Normal
cd3228f1,1541,White Inc,2025-06-24,2025-07-20,643.65,4,Paid,Cleaning Service - customer support included,0,Normal
627eeca5,1717,Marshall-White,2025-10-06,2025-10-24,2514.07,2,Unpaid,ConsultingServices - customer support included,1,Suspicious text validation
0b2042d4,1944,"Clark, Gonzales and Long",2025-05-21,2025-06-07,3145.98,7,Unpaid,Installation Service - quarterly maintenance,0,Normal
93dbc9b4,1203,"Valdez, Burnett and Ortiz",2025-08-13,2025-08-29,3838.59,5,Pending,Notebook - monthly supply,0,Normal
6a904440,1512,Johnson and Sons,2025-07-24,2025-08-27,4900.47,1,Unpaid,Consulting Services - bulk order,0,Normal
6a5e78af,1510,Hampton-Byrd,2025-07-07,2025-08-16,2372.94,10,Unpaid,Keyboard - bulk order,0,Normal
a2034654,2079,Barker-Murphy,2025-07-31,2025-07-28,982.6,1,Unpaid,Notebook - for office use,1,Due date earlier than invoice date
278a2b72,1427,Wilson-House,2025-09-07,2025-09-22,2936.44,8,Pending,Keyboard - installation included,0,Normal
11151a5a,1750,Baker-Martinez,2025-09-29,2025-10-21,4738.77,8,Unpaid,Projector - customer support included,0,Normal
1ad6ae3e,1901,"Carpenter, Allison and Stephens",2025-06-28,2025-07-16,289.514,5,Paid,Mouse - quarterly maintenance,1,Suspicious invoice amount
c4750174,1977,Moody Ltd,2025-07-04,2025-08-10,3266.88,3,Paid,Maintenance Service - bulk order,0,Normal
5673d528,1789,Johnson Ltd,2025-07-23,2025-08-18,114.76700000000001,6,Paid,Laptop - bulk order,1,Suspicious invoice amount
dc3ea127,2067,Melendez Group,2025-08-01,2025-09-10,2461.05,6,Unpaid,Projector- monthly supply,1,Suspicious text validation
0f9ff976,1341,Moon-Morris,2025-10-21,2025-11-24,3171.35,9,Unpaid,Projector - customer support included,0,Normal
c90a8785,1078,"Bryant, Reed and Glenn",2025-07-03,2025-07-31,4593.14,7,Unpaid,Office Desk - urgent delivery,0,Normal
348a8d9f,2047,Cuevas-Finley,2025-09-09,2025-10-12,3076.95,9,Paid,Desk Chair - monthly supply,0,Normal
713e052e,1282,Frazier Group,2025-05-17,2025-06-29,973.04,4,Unpaid,PenSet - for office use,1,Suspicious text validation
13d18faf,1103,"Jones, Nichols and Stewart",2025-08-13,2025-09-10,1962.31,3,Pending,Cleaning Service - quarterly maintenance,0,Normal
f6c8e414,1078,Reeves-Wilson,2025-07-01,2025-08-09,2209.96,3,Paid,Monitor - quarterly maintenance,1,Duplicate invoice ID
8a38d974,1562,"Ferguson, Stout and Erickson",2025-08-09,2025-08-24,2990.85,1,Paid,Keyboard - installation included,0,Normal
de9898df,1461,Black-Boyd,2025-08-18,2025-09-10,4331.79,8,Unpaid,Laptop - bulk order,0,Normal
c00e237d,1939,Walton Group,2025-06-06,2025-06-22,488.72,10,Pending,Stationery Set - urgent delivery,0,Normal
3ac4d05a,1964,"Guerrero, Atkins and Jensen",2025-05-12,2025-05-31,1184.68,3,Paid,Laptop - for office use,0,Normal
b9c4d93d,1251,Wilson-Hardy,2025-05-30,2025-06-18,4883.92,4,Pending,Pen Set - customer support included,0,Normal
ad29e13a,1327,Stevenson Inc,2025-07-01,2025-08-01,2612.06,4,Pending,Whiteboard - quarterly maintenance,0,Normal
7623c1d5,1969,Mcdaniel-Giles,2025-09-02,2025-10-16,2469.63,10,Unpaid,Pen Set - bulk order,0,Normal
eb1f1d35,1725,"Brown, Welch and Mitchell",2025-06-24,2025-08-02,119.237,6,Pending,Stationery Set - monthly supply,1,Suspicious invoice amount
36ac9e2c,1304,Austin-Moore,2025-08-12,2025-09-06,2943.68,8,Unpaid,Projector - customer support included,0,Normal
e2c374d0,1064,"Phillips, Gomez and French",2025-06-09,2025-06-26,2934.69,2,Pending,Notebook- installation included,1,Suspicious text validation
3458e24a,1444,Smith-Mcguire,2025-04-29,2025-06-05,1782.25,7,Paid,Cleaning Service - bulk order,0,Normal
7a5a7770,2028,Lopez LLC,2025-05-18,2025-06-08,3949.17,9,Pending,Mouse - urgent delivery,0,Normal
72604f00,1007,"Rodriguez, Gould and Cook",2025-05-31,2025-06-28,2019.03,5,Paid,Desk Chair - customer support included,0,Normal
2dbd1d5c,1956,Boyd LLC,2025-08-05,2025-08-22,15407.9,7,Pending,Keyboard - urgent delivery,1,Suspicious invoice amount
bcfd85cf,1991,Morales Ltd,2025-10-11,2025-10-01,1768.52,5,Paid,Projector - customer support included,1,Due date earlier than invoice date
7b2d81b4,1242,Byrd and Sons,2025-08-10,2025-08-29,4454.45,7,Pending,Desk Chair - customer support included,0,Normal
dff0d224,1882,Hayes-Meza,2025-06-16,2025-07-06,24759.850000000002,9,Pending,Whiteboard - installation included,1,Suspicious invoice amount
53fb6e41,1932,Thomas PLC,2025-07-28,2025-09-10,3784.0,5,Pending,Projector - monthly supply,0,Normal
ef1717e2,1337,Johnson-Davis,2025-08-06,2025-09-14,1392.84,5,Pending,Printer - quarterly maintenance,0,Normal
7573aa2d,1010,White LLC,2025-08-19,2025-09-10,1787.05,4,Pending,Office Desk - monthly supply,0,Normal
72b76070,1476,Young Inc,2025-09-02,2025-10-04,4563.48,10,Unpaid,Printer - for office use,0,Normal
e4d5ec8a,1504,"Harrison, Holt and Fox",2025-04-27,2025-05-18,2496.82,7,Paid,Monitor - urgent delivery,0,Normal
44eb05a0,1807,"Cruz, Miller and Walters",2025-05-10,2025-06-12,1081.1,9,Pending,Stationery Set - monthly supply,0,Normal
d90c6cd8,1729,Clark-Diaz,2025-05-16,2025-06-22,1958.03,4,Unpaid,Maintenance Service - urgent delivery,0,Normal
54e9d381,1117,Roth PLC,2025-05-21,2025-06-08,1112.66,1,Unpaid,Router - bulk order,0,Normal
0add0412,2014,Herman LLC,2025-09-10,2025-10-11,392.783,10,Paid,Printer - installation included,1,Suspicious invoice amount
5e030cb5,1437,"Mejia, Thompson and Brown",2025-06-07,2025-07-12,4753.71,7,Paid,Coffee Machine - urgent delivery,0,Normal
2c842f2c,1702,Harrington-Shaw,2025-06-27,2025-07-23,3017.08,9,Unpaid,Mouse- for office use,1,Suspicious text validation
a0096dd2,1651,Newman PLC,2025-04-28,2025-06-07,1513.47,2,Unpaid,Keyboard - for office use,0,Normal
06dc463b,1076,"Palmer, Torres and Reyes",2025-05-16,2025-05-13,4415.64,3,Pending,Notebook - bulk order,1,Due date earlier than invoice date
102333f8,2099,Russo-Kemp,2025-05-09,2025-05-28,2542.42,4,Unpaid,Notebook - for office use,0,Normal
3b5131bc,1192,Bishop LLC,2025-08-28,2025-09-20,481.59,5,Pending,Notebook - for office use,0,Normal
1a780cd6,1861,Johnson-Rhodes,2025-06-15,2025-07-28,4922.13,9,Pending,Coffee Machine - quarterly maintenance,0,Normal
efe35491,1818,Morrison-Green,2025-06-15,2025-07-19,4715.31,4,Pending,DeskChair - quarterly maintenance,1,Suspicious text validation
e0ecfbfa,1181,"Rodgers, Gray and Smith",2025-07-17,2025-08-08,47.172000000000004,8,Unpaid,Installation Service - for office use,1,Suspicious invoice amount
6a37f4d2,1748,"Preston, Osborn and Williams",2025-09-06,2025-10-02,16236.800000000001,3,Pending,Stationery Set - for office use,1,Suspicious invoice amount
adaa3539,1888,Reid-Duncan,2025-08-01,2025-08-27,715.11,8,Unpaid,Office Desk - for office use,0,Normal
fbf7dc4a,1340,"Downs, Morse and Coleman",2025-05-17,2025-06-21,658.33,10,Unpaid,Whiteboard - installation included,1,Duplicate invoice ID
9f302507,1643,"Foster, Robertson and Oneill",2025-10-20,2025-11-21,1774.67,7,Pending,Keyboard - quarterly maintenance,0,Normal
8194073f,1474,Stevenson-Davis,2025-05-14,2025-06-14,3907.3,10,Pending,Installation Service - customer support included,0,Normal
84ff623b,1181,Wright PLC,2025-06-23,2025-07-30,4946.05,5,Paid,Router - installation included,0,Normal
18ac69fc,1999,"Maldonado, Martin and Morgan",2025-05-29,2025-06-14,667.6999999999999,4,Unpaid,Printer - installation included,1,Suspicious invoice amount
a5575aba,1379,Jacobs-Parks,2025-05-30,2025-06-30,637.65,4,Unpaid,Installation Service - customer support included,0,Normal
9ac2b765,1542,"Thomas, Garcia and Cardenas",2025-08-27,2025-08-21,4360.63,7,Unpaid,Keyboard - customer support included,1,Due date earlier than invoice date
4cdd45af,1788,"Proctor, Dickerson and Gonzales",2025-06-13,2025-07-05,1434.26,1,Unpaid,Pen Set - customer support included,0,Normal
f6c8e414,1467,Wood PLC,2025-10-13,2025-10-30,4558.79,1,Paid,PenSet - installation included,1,Suspicious text validation
656c3506,1335,"Armstrong, Gutierrez and Haynes",2025-07-26,2025-08-17,4313.22,10,Unpaid,Installation Service - installation included,1,Duplicate invoice ID
b95d4cda,1965,Wilkins Inc,2025-08-20,2025-09-17,4834.65,8,Unpaid,Keyboard - installation included,0,Normal
a417c29f,1277,"Brown, Duran and Robbins",2025-07-10,2025-08-13,35433.3,2,Paid,Cleaning Service - for office use,1,Suspicious invoice amount
e74dfbf0,1244,Wilson-Peters,2025-05-07,2025-06-12,2207.52,7,Unpaid,Router - installation included,0,Normal
cfafe89a,1202,Page Group,2025-08-17,2025-09-08,4300.98,10,Unpaid,Router - installation included,0,Normal
dd61cfa5,1549,Cook-Hernandez,2025-05-05,2025-06-09,363.88,1,Pending,USBDrive - bulk order,1,Suspicious text validation
cc9428d6,2028,Lutz-Schultz,2025-09-25,2025-10-31,1393.47,6,Pending,Stationery Set - customer support included,0,Normal
f1e54563,1896,Hahn-Miller,2025-07-25,2025-09-06,4385.19,10,Pending,USB Drive - for office use,0,Normal
fa2b15cc,1570,Williams PLC,2025-10-02,2025-10-31,2330.56,10,Pending,Consulting Services - customer support included,0,Normal
1f761265,1907,"Allison, Butler and Huffman",2025-05-25,2025-06-26,3441.19,9,Pending,Whiteboard - customer support included,0,Normal
19888852,2015,Meza-Montgomery,2025-08-30,2025-10-11,4679.17,9,Paid,Router - customer support included,0,Normal
cf1cbf9a,1263,Reeves and Sons,2025-05-30,2025-06-19,3177.17,10,Paid,Monitor - quarterly maintenance,0,Normal
6df710b0,1409,"Frost, Tate and Leach",2025-05-01,2025-06-06,3090.2,3,Paid,Delivery Service - quarterly maintenance,1,Duplicate invoice ID
99af3221,1993,"Olsen, Hudson and Becker",2025-06-06,2025-06-30,2685.64,9,Paid,Installation Service - installation included,0,Normal
9c375743,1167,Shaw LLC,2025-06-13,2025-06-29,1793.56,5,Pending,Consulting Services - installation included,0,Normal
de74da58,1787,"Travis, Mercado and Lambert",2025-09-02,2025-09-18,2036.2,9,Paid,Keyboard - installation included,0,Normal
a99eb071,2008,Parker-Howard,2025-04-29,2025-06-12,4899.91,8,Paid,StationerySet - urgent delivery,1,Suspicious text validation
2544a674,1472,Hall Inc,2025-08-12,2025-09-06,471.21,1,Unpaid,Mouse - bulk order,0,Normal
c3de3578,1292,Foley-Schultz,2025-10-19,2025-11-28,4568.69,10,Paid,Projector - customer support included,0,Normal
c55b6ce5,1756,Long LLC,2025-07-27,2025-08-16,431.27,6,Paid,Monitor- urgent delivery,1,Suspicious text validation
974305c2,1822,Richardson Inc,2025-09-12,2025-10-09,207.65,2,Paid,Consulting Services - customer support included,0,Normal
